FileType,NCAR GAUS raw and derived sounding data
FileFormat,CSV
SondeType,Vaisala RS92-SGP,PTU Block >>>,,,,,,,,,,,,,,,,,,,,,,GPS Block >>>
Labels,Data Date & Time (UTC),PTU Time (sec),Sonde PTU (elapsed sec),Pressure (mb),Air Temp (C),Relative Humidity 1 (%),Relative Humidity 2 (%),Best RH (1 or 2) (%),Dewpoint (C),Mixing Ratio (g/Kg),Virtual Temp (C),Water Vapor Press (mb),Potential Temp (K),Equiv Potential Temp (K),Geopotential Altitude (m),Vertical Velocity (m/s),Frame Count,Sonde ID,Data Type,CRC Type,Sonde Status,Battery Volts,Bit error flag (0-1),Wind Time (sec),Sonde Winds (elapsed sec),Wind Direction (deg),Wind Speed (m/s),U Wind (m/s),V Wind (m/s),Vertical Velocity (m/s),Longitude (deg),Latitude (deg),Altitude (m),Lon Offset (m),Lat Offset (m),Alt Offset (m),Range (m),Azimuth Angle (deg),Elevation Angle (deg),Sat's used in solution,Sat's tracked by sonde,Velocity error estimate,Position error estimate,RS92-SGP Time,RS92-SGP Status,RS92-SGP GPS Week,RS92-SGP GPS Seconds,RS92-SGP GPS HDOP (0-99),RS92-SGP GPS VDOP (0-99),Bit error flag (0-1)
Data,2016-06-06 20:33:58.374Z,5042.999164,5184,135.819611,-64.126013,5.90189,5.810343,5.90189,-83.055551,0.002982,-64.125626,9999,369.972,369.985138,14691.580982,4.438239,5184,161914200,32813,45,1567,0,0,5042.999164,5184,250.44483,16.244698,5.437334,15.307698,3.340695,-97.185486,34.65842,14711.770959,37276.774875,-36060.761045,14358.770959,47295.489476,139.736961,16.888135,10,12,1.2,0,0,0,876,160455.88,1.2,0.8,0
Data,2016-06-06 20:33:59.374Z,5043.999164,5185,135.746002,-63.969016,5.920289,5.826794,5.920289,-82.911297,0.003057,-63.968619,9999,370.307294,370.320762,14694.899049,3.318067,5185,161914200,32813,45,1567,0,0,5043.999164,5185,251.180743,16.372206,5.281409,15.496963,2.851213,-97.185318,34.658472,14715.564288,37295.422819,-36054.97161,14362.564288,47300.976982,139.718291,16.890494,10,12,1.2,0,0,0,876,160456.88,1.2,0.8,0
Data,2016-06-06 20:34:00.374Z,5044.999164,5186,135.698975,-64.202124,6.01091,5.885006,6.01091,-83.006948,0.003009,-64.201734,9999,369.931287,369.944547,14697.019482,2.120432,5186,161914200,32813,45,1567,0,0,5044.999164,5186,254.919908,16.012188,4.165875,15.460777,2.9124,-97.18516,34.658511,14717.276518,37313.004048,-36050.675882,14364.276518,47307.042345,139.701604,16.890351,10,12,1.2,0,0,0,876,160457.88,1.2,0.8,0
Data,2016-06-06 20:34:01.374Z,5045.999164,5187,135.587433,-63.939062,6.041219,5.898077,6.041219,-82.766006,0.003135,-63.938655,9999,370.484144,370.497963,14702.052101,5.032619,5187,161914200,32813,45,1567,0,0,5045.999164,5187,257.321414,15.641563,3.433035,15.260169,3.382098,-97.184986,34.658539,14721.122569,37332.368616,-36047.525329,14368.122569,47314.933713,139.684469,16.891958,10,12,1.2,0,0,0,876,160458.88,1.2,0.8,0
Data,2016-06-06 20:34:02.374Z,5046.999164,5188,135.550446,-64.015768,6.021689,5.868185,6.021689,-82.8469,0.003094,-64.015367,9999,370.377208,370.390846,14703.722579,1.670478,5188,161914200,32813,45,1567,0,0,5046.999164,5188,257.888098,15.688326,3.291751,15.339099,2.972678,-97.184819,34.658575,14724.710069,37350.902766,-36043.523799,14371.710069,47321.738493,139.667301,16.893645,10,12,1.2,0,0,0,876,160459.88,1.2,0.8,0
Data,2016-06-06 20:34:03.374Z,5047.999164,5189,135.477829,-64.19158,6.049297,5.933826,6.049297,-82.960376,0.003038,-64.191186,9999,370.122564,370.135956,14707.001546,3.278968,5189,161914200,32813,45,1567,0,0,5047.999164,5189,256.806164,15.851359,3.618011,15.432938,3.461594,-97.184667,34.658606,14728.12605,37367.762547,-36040.067396,14375.12605,47328.072248,139.651832,16.895299,10,12,1.2,0,0,0,876,160460.88,1.2,0.8,0
Data,2016-06-06 20:34:04.374Z,5048.999164,5190,135.427429,-63.837241,6.045935,5.951198,6.045935,-82.67973,0.003185,-63.836827,9999,370.789652,370.803692,14709.279331,2.277784,5190,161914200,32813,45,1567,0,0,5048.999164,5190,254.064565,15.993398,4.391051,15.378798,3.064973,-97.184491,34.658639,14730.660265,37387.392659,-36036.45402,14377.660265,47335.764393,139.634149,16.895518,10,12,1.2,0,0,0,876,160461.88,1.2,0.8,0
Data,2016-06-06 20:34:05.374Z,5049.999164,5191,135.38826,-63.920721,6.075374,5.964278,6.075374,-82.717444,0.003166,-63.92031,9999,370.672434,370.686391,14711.051293,1.771963,5191,161914200,32813,45,1567,0,0,5049.999164,5191,253.356941,15.765808,4.515461,15.105341,3.168528,-97.184322,34.658679,14734.402647,37406.161069,-36031.955071,14381.402647,47342.327226,139.616428,16.897456,10,12,1.2,0,0,0,876,160462.88,1.2,0.8,0
Data,2016-06-06 20:34:06.374Z,5050.999164,5192,135.296097,-64.036154,6.067911,5.925009,6.067911,-82.81736,0.003115,-64.03575,9999,370.54009,370.553829,14715.220658,4.169365,5192,161914200,32813,45,1567,0,0,5050.999164,5192,253.835768,15.111982,4.207048,14.51457,3.283709,-97.184165,34.658715,14736.954992,37423.606643,-36027.985698,14383.954992,47348.59346,139.600127,16.898175,10,12,1.2,0,0,0,876,160463.88,1.2,0.8,0
Data,2016-06-06 20:34:07.374Z,5051.999164,5193,135.190308,-63.930411,6.067201,5.972179,6.067201,-82.733298,0.003162,-63.93,9999,370.810408,370.824355,14720.009846,4.789188,5193,161914200,32813,45,1567,0,0,5051.999164,5193,253.909144,15.280917,4.235279,14.682262,2.883953,-97.184002,34.65875,14739.750845,37441.7675,-36024.023791,14386.750845,47355.25035,139.583297,16.899032,10,12,1.2,0,0,0,876,160464.88,1.2,0.8,0
Data,2016-06-06 20:34:08.374Z,5052.999164,5194,135.131897,-63.797385,6.082087,5.934007,6.082087,-82.611938,0.003228,-63.796965,9999,371.09204,371.106279,14722.657274,2.647428,5194,161914200,32813,45,1567,0,0,5052.999164,5194,253.016767,15.712625,4.58953,15.027402,3.665493,-97.183834,34.658791,14744.18517,37460.43007,-36019.463495,14391.18517,47361.723017,139.565622,16.901765,10,12,1.2,0,0,0,876,160465.88,1.2,0.8,0
Data,2016-06-06 20:34:09.374Z,5053.999164,5195,135.065399,-63.822073,6.077334,5.924856,6.077334,-82.636429,0.003216,-63.821655,9999,371.100515,371.114705,14725.673421,3.016147,5195,161914200,32813,45,1567,0,0,5053.999164,5195,253.020062,15.912518,4.647041,15.218844,2.872221,-97.18367,34.658832,14748.131367,37478.65646,-36014.933115,14395.131367,47367.990375,139.548304,16.904026,10,12,1.2,0,0,0,876,160466.88,1.2,0.8,0
Data,2016-06-06 20:34:10.374Z,5054.999164,5196,134.98996,-63.934286,6.078427,5.94556,6.078427,-82.725299,0.003171,-63.933875,9999,370.960852,370.974844,14729.095814,3.422393,5196,161914200,32813,45,1567,0,0,5054.999164,5196,255.009006,15.776882,4.080962,15.23994,3.270137,-97.183514,34.658872,14750.750781,37495.997692,-36010.504975,14397.750781,47373.867717,139.53174,16.904948,10,12,1.2,0,0,0,876,160467.88,1.2,0.8,0
Data,2016-06-06 20:34:11.374Z,5055.999164,5197,134.91571,-63.80889,6.096012,5.986796,6.096012,-82.607402,0.003235,-63.808469,9999,371.241605,371.255884,14732.466188,3.370374,5197,161914200,32813,45,1567,0,0,5055.999164,5197,255.97437,15.245459,3.694827,14.790953,3.586311,-97.183341,34.658897,14753.600109,37515.285756,-36007.753262,14400.600109,47382.063658,139.515029,16.905345,10,12,1.2,0,0,0,876,160468.88,1.2,0.8,0
Data,2016-06-06 20:34:12.374Z,5056.999164,5198,134.874069,-63.718741,6.063881,5.936851,6.063881,-82.566949,0.003258,-63.718317,9999,371.434264,371.448645,14734.358181,1.891993,5198,161914200,32813,45,1567,0,0,5056.999164,5198,255.891659,14.968363,3.648631,14.516866,2.608262,-97.183188,34.658941,14756.145954,37532.307151,-36002.828302,14403.145954,47387.400217,139.498324,16.906368,10,12,1.2,0,0,0,876,160469.88,1.2,0.8,0
Data,2016-06-06 20:34:13.374Z,5057.999164,5199,134.796112,-63.872336,6.06457,5.940473,6.06457,-82.689356,0.003194,-63.871921,9999,371.223236,371.237338,14737.901242,3.543062,5199,161914200,32813,45,1567,0,0,5057.999164,5199,253.722607,14.882786,4.171466,14.286223,3.088739,-97.183035,34.658974,14759.521704,37549.322144,-35999.159954,14406.521704,47393.693234,139.482615,16.907987,10,12,1.2,0,0,0,876,160470.88,1.2,0.8,0
Data,2016-06-06 20:34:14.374Z,5058.999164,5200,134.745346,-63.914862,6.034463,5.955767,6.034463,-82.753335,0.003162,-63.914451,9999,371.187789,371.201748,14740.208518,2.307276,5200,161914200,32813,45,1567,0,0,5058.999164,5200,250.82898,15.026809,4.934638,14.193461,3.567945,-97.182878,34.659018,14762.32387,37566.796772,-35994.258912,14409.32387,47399.297872,139.465595,16.909202,10,12,1.2,0,0,0,876,160471.88,1.2,0.8,0
Data,2016-06-06 20:34:15.374Z,5059.999164,5201,134.670288,-63.770178,6.085116,5.959025,6.085116,-82.587133,0.003252,-63.769756,9999,371.503658,371.518019,14743.622273,3.413755,5201,161914200,32813,45,1567,0,0,5059.999164,5201,249.764757,15.150093,5.240045,14.215036,2.618271,-97.182711,34.659057,14764.420454,37585.365349,-35989.945107,14411.420454,47405.937674,139.448218,16.909289,10,12,1.2,0,0,0,876,160472.88,1.2,0.8,0
Data,2016-06-06 20:34:16.374Z,5060.999164,5202,134.62175,-63.616492,6.008832,5.906404,6.008832,-82.539952,0.003279,-63.616065,9999,371.814676,371.829157,14745.832454,2.210181,5202,161914200,32813,45,1567,0,0,5060.999164,5202,251.447482,15.142501,4.817946,14.355581,3.246832,-97.18256,34.659109,14769.740323,37602.156225,-35984.128281,14416.740323,47410.489202,139.431001,16.913643,10,12,1.2,0,0,0,876,160473.88,1.2,0.8,0
Data,2016-06-06 20:34:17.374Z,5061.999164,5203,134.511902,-63.930655,6.071163,5.920843,6.071163,-82.729572,0.00318,-63.930242,9999,371.343883,371.357929,14750.835396,5.002942,5203,161914200,32813,45,1567,0,0,5061.999164,5203,255.471147,15.14219,3.798684,14.657965,3.342634,-97.18241,34.659145,14772.578831,37618.772554,-35980.14297,14419.578831,47416.34344,139.415359,16.914814,10,12,1.2,0,0,0,876,160474.88,1.2,0.8,0
Data,2016-06-06 20:34:18.374Z,5062.999164,5204,134.445389,-63.901495,6.073697,5.941134,6.073697,-82.703691,0.003195,-63.90108,9999,371.448178,371.462294,14753.864604,3.029208,5204,161914200,32813,45,1567,0,0,5062.999164,5204,256.900674,15.624202,3.541067,15.217639,2.85125,-97.18224,34.659172,14775.497135,37637.684442,-35977.178313,14422.497135,47424.20442,139.398798,16.915397,10,12,1.2,0,0,0,876,160475.88,1.2,0.8,0
Data,2016-06-06 20:34:19.374Z,5063.999164,5205,134.391144,-63.796545,6.058474,5.930842,6.058474,-82.634664,0.003233,-63.796125,9999,371.677375,371.691661,14756.336989,2.472385,5205,161914200,32813,45,1567,0,0,5063.999164,5205,256.615852,16.318967,3.777494,15.875743,3.502874,-97.182067,34.659213,14778.244921,37656.947513,-35972.570946,14425.244921,47431.009582,139.380686,16.916147,10,12,1.2,0,0,0,876,160476.88,1.2,0.8,0
Data,2016-06-06 20:34:20.374Z,5064.999164,5206,134.319016,-63.888556,6.050149,5.874185,6.050149,-82.716661,0.003191,-63.888141,9999,371.57107,371.585172,14759.626109,3.28912,5206,161914200,32813,45,1567,0,0,5064.999164,5206,255.648048,16.661341,4.129972,16.141363,3.047665,-97.181894,34.659255,14782.414243,37676.10885,-35967.871793,14429.414243,47437.695328,139.362583,16.918509,10,12,1.2,0,0,0,876,160477.88,1.2,0.8,0
Data,2016-06-06 20:34:21.374Z,5065.999164,5207,134.25148,-64.076025,6.042426,5.923594,6.042426,-82.874567,0.00311,-64.075622,9999,371.291595,371.30534,14762.705333,3.079224,5207,161914200,32813,45,1567,0,0,5065.999164,5207,256.308854,16.838267,3.985416,16.359819,3.094797,-97.181722,34.659291,14784.73745,37695.321784,-35963.899946,14431.73745,47444.965534,139.345018,16.918632,10,12,1.2,0,0,0,876,160478.88,1.2,0.8,0
Data,2016-06-06 20:34:22.374Z,5066.999164,5208,134.174957,-63.988898,6.044512,5.888238,6.044512,-82.80267,0.003149,-63.988489,9999,371.506899,371.520819,14766.195366,3.490034,5208,161914200,32813,45,1567,0,0,5066.999164,5208,257.295405,16.832454,3.701868,16.420343,3.457546,-97.181531,34.659317,14787.609891,37716.483997,-35961.0289,14434.609891,47454.119714,139.326863,16.91873,10,12,1.2,0,0,0,876,160479.88,1.2,0.8,0
Data,2016-06-06 20:34:23.374Z,5067.999164,5209,134.119308,-63.824072,6.045146,5.907923,6.045146,-82.669963,0.003221,-63.823654,9999,371.843771,371.858011,14768.736163,2.540796,5209,161914200,32813,45,1567,0,0,5067.999164,5209,257.121365,16.714814,3.725508,16.294342,2.833707,-97.181352,34.65935,14791.371667,37736.456239,-35957.345973,14438.371667,47462.025044,139.308968,16.920229,10,12,1.2,0,0,0,876,160480.88,1.2,0.8,0
Data,2016-06-06 20:34:24.374Z,5068.999164,5210,134.05983,-63.917456,6.018834,5.866699,6.018834,-82.770986,0.003169,-63.917045,9999,371.725041,371.739051,14771.453456,2.717293,5210,161914200,32813,45,1567,0,0,5068.999164,5210,255.551512,16.124231,4.023149,15.61426,3.044659,-97.181188,34.659397,14794.97467,37754.612175,-35952.137231,14441.97467,47467.80407,139.291239,16.922267,10,12,1.2,0,0,0,876,160481.88,1.2,0.8,0
Data,2016-06-06 20:34:25.374Z,5069.999164,5211,133.974625,-64.110968,6.00609,5.876409,6.00609,-82.938719,0.003083,-64.110568,9999,371.44878,371.462415,14775.34549,3.892034,5211,161914200,32813,45,1567,0,0,5069.999164,5211,252.417541,15.688812,4.739246,14.955881,3.718789,-97.18103,34.659436,14798.026689,37772.204467,-35947.761619,14445.026689,47473.917165,139.274595,16.923584,10,12,1.2,0,0,0,876,160482.88,1.2,0.8,0
Data,2016-06-06 20:34:26.374Z,5070.999164,5212,133.855057,-64.123846,6.007371,5.869154,6.007371,-82.947759,0.003081,-64.123447,9999,371.520755,371.534385,14780.808641,5.463151,5212,161914200,32813,45,1567,0,0,5070.999164,5212,250.59251,15.119793,5.024072,14.260674,3.394899,-97.180878,34.65948,14800.660814,37789.171444,-35942.869405,14447.660814,47479.307198,139.258016,16.924682,10,12,1.2,0,0,0,876,160483.88,1.2,0.8,0
Data,2016-06-06 20:34:27.374Z,5071.999164,5213,133.820251,-64.01319,5.964834,5.821738,5.964834,-82.901721,0.003106,-64.012786,9999,371.745083,371.758823,14782.400212,1.591571,5213,161914200,32813,45,1567,0,0,5071.999164,5213,251.028557,14.611874,4.750274,13.818168,3.717822,-97.180712,34.65951,14803.634859,37807.623331,-35939.539151,14450.634859,47486.681825,139.241559,16.925488,10,12,1.2,0,0,0,876,160484.88,1.2,0.8,0
Data,2016-06-06 20:34:28.374Z,5072.999164,5214,133.709274,-63.921957,5.940129,5.814192,5.940129,-82.853581,0.003133,-63.92155,9999,371.995507,372.009372,14787.480175,5.079963,5214,161914200,32813,45,1567,0,0,5072.999164,5214,253.329759,14.354306,4.117719,13.751018,3.806785,-97.180556,34.659546,14808.470941,37824.978594,-35935.598343,14455.470941,47493.009106,139.225448,16.928702,10,12,1.2,0,0,0,876,160485.88,1.2,0.8,0
Data,2016-06-06 20:34:29.374Z,5073.999164,5215,133.646652,-63.858847,5.93259,5.794552,5.93259,-82.8107,0.003157,-63.858437,9999,372.157571,372.171544,14790.34961,2.869435,5215,161914200,32813,45,1567,0,0,5073.999164,5215,253.641996,14.742919,4.15217,14.146135,3.488221,-97.180405,34.659594,14811.02886,37841.693773,-35930.179694,14458.02886,47497.876899,139.208654,16.92989,10,12,1.2,0,0,0,876,160486.88,1.2,0.8,0
Data,2016-06-06 20:34:30.374Z,5074.999164,5216,133.574463,-63.810004,5.86138,5.703501,5.86138,-82.844092,0.003142,-63.809595,9999,372.301949,372.315854,14793.659986,3.310375,5216,161914200,32813,45,1567,0,0,5074.999164,5216,251.409619,15.587374,4.969258,14.774055,3.324289,-97.180251,34.659649,14815.47626,37858.851375,-35924.048677,14462.47626,47502.446869,139.190971,16.933264,10,12,1.2,0,0,0,876,160487.88,1.2,0.8,0
Data,2016-06-06 20:34:31.374Z,5075.999164,5217,133.49527,-63.97962,5.865534,5.68045,5.865534,-82.97545,0.003075,-63.979221,9999,372.063394,372.077008,14797.292542,3.632557,5217,161914200,32813,37,1567,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 20:34:32.374Z,5076.999164,5218,133.400604,-64.199667,5.878985,5.734451,5.878985,-83.137729,0.002995,-64.199279,9999,371.747398,371.760659,14801.633595,4.341053,5218,161914200,32813,45,1567,0,0,5076.999164,5218,248.247733,17.642078,6.538052,16.385872,3.195966,-97.179905,34.65975,14822.085926,37897.344458,-35912.860348,14469.085926,47514.658751,139.153337,16.936455,10,12,1.2,0,0,0,876,160489.88,1.2,0.8,0
Data,2016-06-06 20:34:33.374Z,5077.999164,5219,133.346359,-64.240546,5.884979,5.71492,5.884979,-83.164341,0.002983,-64.240159,9999,371.717906,371.731116,14804.120929,2.487334,5219,161914200,32813,45,1567,0,0,5077.999164,5219,248.911295,17.464642,6.284003,16.294939,3.62159,-97.179728,34.659805,14825.289508,37917.042152,-35906.794767,14472.289508,47520.658234,139.133818,16.937974,10,12,1.2,0,0,0,876,160490.88,1.2,0.8,0
Data,2016-06-06 20:34:34.374Z,5078.999164,5220,133.285751,-64.094534,5.866264,5.679464,5.866264,-83.066594,0.003034,-64.094141,9999,372.026076,372.039511,14806.901924,2.780994,5220,161914200,32813,45,1567,0,0,5078.999164,5220,250.75248,16.510866,5.442803,15.587963,3.663296,-97.179564,34.659859,14830.301191,37935.299661,-35900.693034,14477.301191,47525.861139,139.115351,16.941755,10,12,1.2,0,0,0,876,160491.88,1.2,0.8,0
Data,2016-06-06 20:34:35.374Z,5079.999164,5221,133.186493,-63.902075,5.83483,5.64488,5.83483,-82.9449,0.003098,-63.901673,9999,372.447915,372.461639,14811.46282,4.560896,5221,161914200,32813,45,1567,0,0,5079.999164,5221,250.662056,15.278937,5.059457,14.416928,3.419614,-97.179404,34.659903,14833.069146,37953.046021,-35895.837557,14480.069146,47531.736452,139.098255,16.942834,10,12,1.2,0,0,0,876,160492.88,1.2,0.8,0
Data,2016-06-06 20:34:36.374Z,5080.999164,5222,133.087753,-63.913016,5.838006,5.669277,5.838006,-82.950384,0.003098,-63.912613,9999,372.507445,372.52117,14816.005222,4.542402,5222,161914200,32813,45,1567,0,0,5080.999164,5222,247.373781,14.436602,5.554017,13.325479,3.688337,-97.179252,34.659945,14836.327708,37969.992172,-35891.208827,14483.327708,47537.356686,139.08194,16.94454,10,12,1.2,0,0,0,876,160493.88,1.2,0.8,0
Data,2016-06-06 20:34:37.374Z,5081.999164,5223,133.042572,-63.933936,5.804066,5.65951,5.804066,-83.002019,0.003072,-63.933537,9999,372.506373,372.519986,14818.084699,2.079478,5223,161914200,32813,45,1567,0,0,5081.999164,5223,243.932774,14.130562,6.209328,12.693189,3.386478,-97.17911,34.659996,14840.713878,37985.7198,-35885.497585,14487.713878,47541.506314,139.065683,16.947982,10,12,1.2,0,0,0,876,160494.88,1.2,0.8,0
Data,2016-06-06 20:34:38.374Z,5082.999164,5224,132.951584,-63.999167,5.750499,5.640619,5.750499,-83.109592,0.003019,-63.998775,9999,372.4631,372.476482,14822.273729,4.18903,5224,161914200,32813,45,1567,0,0,5082.999164,5224,242.076828,14.212419,6.655494,12.557756,3.395297,-97.178986,34.660062,14843.227809,37999.512468,-35878.166751,14490.227809,47543.393493,139.049592,16.95012,10,12,1.2,0,0,0,876,160495.88,1.2,0.8,0
Data,2016-06-06 20:34:39.374Z,5083.999164,5225,132.899506,-64.062643,5.756342,5.62465,5.756342,-83.154206,0.002998,-64.062254,9999,372.391783,372.405072,14824.671927,2.398198,5225,161914200,32813,45,1567,0,0,5083.999164,5225,242.806618,14.637933,6.689465,13.01999,3.337266,-97.17885,34.660123,14846.789184,38014.587754,-35871.399824,14493.789184,47546.401583,139.032992,16.953036,10,12,1.2,0,0,0,876,160496.88,1.2,0.8,0
Data,2016-06-06 20:34:40.374Z,5084.999164,5226,132.808731,-63.668021,5.648417,5.537544,5.648417,-82.952624,0.003103,-63.667617,9999,373.167535,373.181292,14828.857644,4.185717,5226,161914200,32813,45,1567,0,0,5084.999164,5226,243.189417,14.918648,6.728943,13.314931,3.535637,-97.178694,34.660193,14850.497185,38032.032585,-35863.628676,14497.497185,47549.932332,139.013832,16.955938,10,12,1.2,0,0,0,876,160497.88,1.2,0.8,0
Data,2016-06-06 20:34:41.374Z,5085.999164,5227,132.760849,-63.610556,5.677521,5.526411,5.677521,-82.876012,0.003144,-63.610147,9999,373.308399,373.322339,14831.06908,2.211436,5227,161914200,32813,45,1567,0,0,5085.999164,5227,241.830955,15.720058,7.421039,13.858152,3.756842,-97.17854,34.660252,14853.545213,38049.155657,-35857.073683,14500.545213,47554.213244,138.995878,16.957859,10,12,1.2,0,0,0,876,160498.88,1.2,0.8,0
Data,2016-06-06 20:34:42.374Z,5086.999164,5228,132.639725,-63.902563,5.735727,5.62635,5.735727,-83.047859,0.003058,-63.902166,9999,372.885498,372.89906,14836.663638,5.594558,5228,161914200,32813,45,1567,0,0,5086.999164,5228,240.751991,16.755305,8.18649,14.619222,3.357628,-97.17838,34.660318,14857.45667,38066.953714,-35849.721372,14504.45667,47558.261,138.976792,16.96081,10,12,1.2,0,0,0,876,160499.88,1.2,0.8,0
Data,2016-06-06 20:34:43.374Z,5087.999164,5229,132.581894,-64.043356,5.704916,5.579667,5.704916,-83.192423,0.002986,-64.042969,9999,372.68108,372.694325,14839.333801,2.670163,5229,161914200,32813,45,1567,0,0,5087.999164,5229,241.861826,17.005548,8.019808,14.99571,3.5,-97.178226,34.660398,14861.484107,38084.010836,-35840.789416,14508.484107,47560.722021,138.957011,16.964421,10,12,1.2,0,0,0,876,160500.88,1.2,0.8,0
Data,2016-06-06 20:34:44.374Z,5088.999164,5230,132.508011,-64.080786,5.638712,5.522632,5.638712,-83.291954,0.002938,-64.080405,9999,372.673778,372.686813,14842.745369,3.411568,5230,161914200,32813,45,1567,0,0,5088.999164,5230,244.935967,17.415854,7.377893,15.775888,3.165314,-97.178049,34.660468,14865.574786,38103.732583,-35833.05196,14512.574786,47565.528439,138.936193,16.967314,10,12,1.2,0,0,0,876,160501.88,1.2,0.8,0
Data,2016-06-06 20:34:45.374Z,5089.999164,5231,132.455078,-63.754691,5.642527,5.471282,5.642527,-83.027951,0.003072,-63.754291,9999,373.29771,373.311341,14845.192408,2.44704,5231,161914200,32813,45,1567,0,0,5089.999164,5231,246.571611,17.144784,6.81681,15.731329,2.979069,-97.177873,34.660534,14867.300755,38123.261574,-35825.740634,14514.300755,47570.558415,138.915861,16.967524,10,12,1.2,0,0,0,876,160502.88,1.2,0.8,0
Data,2016-06-06 20:34:46.374Z,5090.999164,5232,132.367752,-63.478186,5.619277,5.450384,5.619277,-82.832374,0.003176,-63.477773,9999,373.861157,373.875252,14849.237379,4.044971,5232,161914200,32813,45,1567,0,0,5090.999164,5232,246.719127,16.893294,6.676887,15.517815,3.148935,-97.1777,34.660589,14870.636885,38142.462774,-35819.618863,14517.636885,47576.314189,138.896719,16.969265,10,12,1.2,0,0,0,876,160503.88,1.2,0.8,0
Data,2016-06-06 20:34:47.374Z,5091.999164,5233,132.296616,-63.925314,5.610266,5.47756,5.610266,-83.198214,0.00299,-63.924926,9999,373.121252,373.134521,14852.533074,3.295695,5233,161914200,32813,45,1567,0,0,5091.999164,5233,243.072261,16.665229,7.547122,14.858358,3.592663,-97.177555,34.660662,14873.22235,38158.589382,-35811.453111,14520.22235,47578.872715,138.878249,16.971253,10,12,1.2,0,0,0,876,160504.88,1.2,0.8,0
Data,2016-06-06 20:34:48.374Z,5092.999164,5234,132.259033,-64.029898,5.617308,5.484128,5.617308,-83.274076,0.002953,-64.029515,9999,372.965047,372.978154,14854.272657,1.739583,5234,161914200,32813,45,1567,0,0,5092.999164,5234,240.285659,16.257685,8.058545,14.119921,2.659952,-97.177399,34.660735,14875.682201,38176.016991,-35803.310799,14522.682201,47582.157285,138.858833,16.972859,10,12,1.2,0,0,0,876,160505.88,1.2,0.8,0
Data,2016-06-06 20:34:49.374Z,5093.999164,5235,132.194534,-63.544257,5.524733,5.375978,5.524733,-82.986677,0.0031,-63.543853,9999,373.883344,373.897104,14857.262002,2.989345,5235,161914200,32813,45,1567,0,0,5093.999164,5235,237.967464,15.607289,8.278118,13.231033,2.95881,-97.177254,34.660809,14878.2512,38192.118384,-35795.073843,14525.2512,47584.658647,138.840329,16.974847,10,12,1.2,0,0,0,876,160506.88,1.2,0.8,0
Data,2016-06-06 20:34:50.374Z,5094.999164,5236,132.124115,-63.736411,5.561205,5.407359,5.561205,-83.100236,0.003043,-63.736015,9999,373.597518,373.61103,14860.529697,3.267694,5236,161914200,32813,45,1567,0,0,5094.999164,5236,237.946943,14.736283,7.82061,12.489841,3.473752,-97.177108,34.660865,14881.551721,38208.369621,-35788.887057,14528.551721,47588.790146,138.823343,16.977094,10,12,1.2,0,0,0,876,160507.88,1.2,0.8,0
Data,2016-06-06 20:34:51.374Z,5095.999164,5237,132.037582,-63.845404,5.541678,5.4108,5.541678,-83.208028,0.002991,-63.845016,9999,373.473044,373.486325,14864.5446,4.014903,5237,161914200,32813,45,1567,0,0,5095.999164,5237,237.259684,14.249968,7.706843,11.986082,3.286653,-97.17699,34.660939,14884.000941,38221.449904,-35780.69529,14531.000941,47589.69979,138.807124,16.979485,10,12,1.2,0,0,0,876,160508.88,1.2,0.8,0
Data,2016-06-06 20:34:52.374Z,5096.999164,5238,131.963318,-63.829749,5.442308,5.32788,5.442308,-83.303561,0.002945,-63.829366,9999,373.561082,373.574162,14867.991625,3.447025,5238,161914200,32813,45,1567,0,0,5096.999164,5238,236.508575,14.577665,8.044133,12.157312,3.666953,-97.176855,34.661013,14889.36086,38236.436658,-35772.482696,14536.36086,47591.629799,138.789474,16.984738,10,12,1.2,0,0,0,876,160509.88,1.2,0.8,0
Data,2016-06-06 20:34:53.374Z,5097.999164,5239,131.880524,-63.405737,5.416936,5.26887,5.416936,-82.994548,0.003103,-63.405333,9999,374.384983,374.398768,14871.840884,3.849259,5239,161914200,32813,45,1567,0,0,5097.999164,5239,236.254936,15.221522,8.455534,12.656961,3.196882,-97.17671,34.661091,14893.619649,38252.559383,-35763.739838,14540.619649,47593.780544,138.77056,16.988704,10,12,1.2,0,0,0,876,160510.88,1.2,0.8,0
Data,2016-06-06 20:34:54.374Z,5098.999164,5240,131.839401,-63.540869,5.440194,5.300055,5.440194,-83.07627,0.003062,-63.540471,9999,374.177151,374.190754,14873.754962,1.914077,5240,161914200,32813,45,1567,0,0,5098.999164,5240,237.767868,15.658364,8.3514,13.245319,3.407992,-97.176557,34.661155,14897.49281,38269.615445,-35756.656849,14544.49281,47597.690997,138.752274,16.991653,10,12,1.2,0,0,0,876,160511.88,1.2,0.8,0
